legitimate_value,attr1_value,attr2_value,csp_rate
3333,1.0,1.0,0.4250144
51929,1.0,2.0,0.4255019
5615,1.0,1.0,0.42558426
4853,0.0,2.0,0.42647976
4571,1.0,2.0,0.42706844
92811P1,1.0,1.0,0.427106
31411,1.0,2.0,0.4271495
335M,0.0,1.0,0.42760503
4MS,0.0,2.0,0.427926
6231,1.0,2.0,0.4280114
6212,0.0,2.0,0.42803618
721M,1.0,2.0,0.4283905
92M2,0.0,1.0,0.4284598
562,0.0,1.0,0.42862722
7211,0.0,2.0,0.4287918
33311,1.0,1.0,0.42883965
531M,1.0,1.0,0.42998233
325M,0.0,2.0,0.4300388
333MS,0.0,2.0,0.43023548
481,1.0,2.0,0.4302911
4MS,1.0,2.0,0.43049335
4244,1.0,2.0,0.43067387
3113,0.0,2.0,0.43067575
6212,1.0,2.0,0.43114725
5614,1.0,2.0,0.43122202
5413,1.0,1.0,0.43126225
6211,1.0,1.0,0.43128648
4452,1.0,2.0,0.43138215
5221M,0.0,2.0,0.43184525
721M,0.0,2.0,0.4321631
517Z,1.0,2.0,0.43222305
45942,1.0,2.0,0.43274188
2211P,0.0,1.0,0.43274295
4581,0.0,2.0,0.43278226
622M,1.0,1.0,0.43278542
334M1,0.0,1.0,0.43289062
424M,1.0,2.0,0.43308282
516,0.0,2.0,0.43315428
45611,1.0,1.0,0.43333137
3254,1.0,2.0,0.43345726
4552,0.0,2.0,0.43358046
522M,1.0,2.0,0.43360108
333MS,1.0,1.0,0.43393397
531M,1.0,2.0,0.4342305
517111,1.0,2.0,0.4342935
517Z,0.0,2.0,0.43431586
5414,1.0,1.0,0.43437818
311M1,0.0,1.0,0.43477198
4552,1.0,1.0,0.4352058
517111,1.0,1.0,0.43533587
32411,0.0,1.0,0.43570438
55,0.0,2.0,0.435754
115,1.0,1.0,0.4358065
6213ZM,0.0,1.0,0.43593183
56173,0.0,1.0,0.4360344
112,0.0,1.0,0.43615615
22132,0.0,1.0,0.43618712
5131Z,0.0,1.0,0.43620512
45941,1.0,1.0,0.43626806
92811P2,1.0,2.0,0.43628842
923,0.0,2.0,0.43647563
485M,1.0,1.0,0.4370704
4853,1.0,2.0,0.4372378
6231,1.0,1.0,0.43731847
92119,1.0,2.0,0.4373207
562,1.0,1.0,0.43734682
721M,0.0,1.0,0.43754947
42S,0.0,1.0,0.43769175
92811P1,1.0,2.0,0.4380722
336M,1.0,2.0,0.43818521
611M1,0.0,1.0,0.43838146
62131,1.0,2.0,0.43874118
3121,0.0,2.0,0.4387919
4581,1.0,2.0,0.43879238
6241,1.0,2.0,0.43919262
4453,0.0,2.0,0.43936712
3222M,0.0,1.0,0.43951926
5617Z,0.0,1.0,0.43953815
481,1.0,1.0,0.43968996
62132,1.0,2.0,0.4398996
6214,0.0,1.0,0.4399269
5418,1.0,1.0,0.44025618
4561Z,1.0,1.0,0.44031334
6213ZM,0.0,2.0,0.44041649
6214,1.0,2.0,0.44051942
621M,1.0,2.0,0.44057876
2213M,0.0,1.0,0.44095844
5616,0.0,2.0,0.44099137
4411,0.0,1.0,0.44101423
8131,0.0,2.0,0.4416186
6211,0.0,1.0,0.4416689
51929,1.0,1.0,0.4417013
5122,1.0,1.0,0.441762
211,1.0,1.0,0.44209537
52M3,0.0,2.0,0.44221115
812112,0.0,2.0,0.44229698
92M1,1.0,2.0,0.44231978
5614,0.0,2.0,0.44263253
493,0.0,1.0,0.4427143
3399ZM,1.0,1.0,0.44296572
3345,1.0,2.0,0.44310436
531M,0.0,2.0,0.44323364
713Z,1.0,2.0,0.44361964
486,0.0,1.0,0.44374326
8113,0.0,1.0,0.44381493
335M,1.0,1.0,0.44390374
6111,1.0,1.0,0.444128
5242,0.0,2.0,0.44416538
1133,1.0,1.0,0.44426268
611M1,1.0,1.0,0.44426855
3345,1.0,1.0,0.4443385
814,0.0,2.0,0.44453144
484,0.0,1.0,0.4446199
311M1,1.0,1.0,0.4447772
712,0.0,2.0,0.44478926
5417,1.0,1.0,0.44480345
4853,0.0,1.0,0.4449382
5182,1.0,2.0,0.44504294
6244,0.0,1.0,0.44509083
4591M,0.0,2.0,0.44510096
92MP,1.0,2.0,0.445301
325M,0.0,1.0,0.4459674
3MS,1.0,1.0,0.44614464
4413,1.0,1.0,0.44630605
9281P,0.0,1.0,0.446702
1133,0.0,1.0,0.44675055
3327,1.0,1.0,0.44698855
711M,0.0,2.0,0.44705516
7224,0.0,1.0,0.44726714
5411,1.0,1.0,0.4472959
92811P1,0.0,1.0,0.4473414
3MS,0.0,1.0,0.44752076
481,0.0,1.0,0.4475814
923,1.0,1.0,0.44758528
4595,1.0,1.0,0.4475938
4234,0.0,1.0,0.44765213
92113,1.0,1.0,0.44767043
56173,1.0,2.0,0.44782925
8121M,1.0,2.0,0.44794947
3262M,0.0,1.0,0.4479674
8129,0.0,2.0,0.44819075
53M,1.0,1.0,0.44838142
3321,1.0,1.0,0.44848818
6216,0.0,1.0,0.44849986
713Z,0.0,2.0,0.44864798
331M,1.0,2.0,0.44881207
4583,0.0,1.0,0.4489276
6216,0.0,2.0,0.44902176
621M,0.0,2.0,0.4491653
3116,1.0,1.0,0.44923446
7211,0.0,1.0,0.44929987
8129,1.0,2.0,0.44939625
6111,0.0,2.0,0.44952258
52M2,1.0,1.0,0.44964725
8113,1.0,1.0,0.4496605
3352,0.0,1.0,0.44974744
8123,0.0,2.0,0.4497823
491,1.0,1.0,0.44983307
333MS,0.0,1.0,0.44988722
713Z,0.0,1.0,0.44996127
611M3,1.0,1.0,0.44999498
4412,1.0,2.0,0.45011273
6216,1.0,1.0,0.4501842
562,0.0,2.0,0.45021093
3211,0.0,1.0,0.45047727
811192,0.0,1.0,0.45058805
6216,1.0,2.0,0.4506238
4552,1.0,2.0,0.45063427
8129,0.0,1.0,0.4508567
92M1,0.0,1.0,0.45127302
336M,0.0,2.0,0.45146886
5313,0.0,1.0,0.4515592
113M,0.0,1.0,0.4517773
5414,1.0,2.0,0.4520578
4491,1.0,2.0,0.45210677
6241,1.0,1.0,0.45229027
3315,1.0,1.0,0.45261157
3333,1.0,2.0,0.45262405
23,1.0,1.0,0.45265475
4411,1.0,1.0,0.4527774
4593,1.0,1.0,0.45279422
8111Z,1.0,2.0,0.45361614
5417,0.0,2.0,0.4539057
9281P,0.0,2.0,0.45404068
4492,0.0,1.0,0.4540719
44414,1.0,2.0,0.45442224
5415,0.0,2.0,0.4544368
4581,0.0,1.0,0.4545081
522M,1.0,1.0,0.45472088
22132,1.0,2.0,0.45492342
52M3,1.0,2.0,0.45494175
5414,0.0,2.0,0.4552016
3254,1.0,1.0,0.4552629
52M3,1.0,1.0,0.4557581
721M,1.0,1.0,0.45596096
3279,1.0,1.0,0.45599842
92MP,0.0,1.0,0.45618644
7224,0.0,2.0,0.45670813
92811P6,0.0,1.0,0.4568457
4413,0.0,1.0,0.4568571
3121,0.0,1.0,0.45709446
8111Z,0.0,1.0,0.4571404
3116,0.0,2.0,0.45728055
311M1,0.0,2.0,0.4573369
5616,1.0,1.0,0.45734516
8122,1.0,1.0,0.45735434
722Z,0.0,1.0,0.45737988
5221M,1.0,2.0,0.4574354
8111Z,0.0,2.0,0.45758715
623M,1.0,2.0,0.4576406
2211P,1.0,1.0,0.45783538
6211,0.0,2.0,0.45792657
33641M2,1.0,2.0,0.45806128
3335,1.0,1.0,0.45807374
4244,1.0,1.0,0.45814544
44513,1.0,2.0,0.45825124
3116,0.0,1.0,0.4583039
5412,0.0,1.0,0.45842484
4237,0.0,2.0,0.4586476
5132,1.0,1.0,0.45881984
5416,0.0,1.0,0.4588224
3211,1.0,1.0,0.45890144
622M,0.0,2.0,0.4590457
92811P4,1.0,1.0,0.45906535
4492,0.0,2.0,0.4590945
485M,1.0,2.0,0.4591662
331M,0.0,1.0,0.45922002
561M,0.0,1.0,0.45924333
311811,1.0,2.0,0.45943904
33641M2,0.0,2.0,0.45949325
5413,0.0,2.0,0.45962358
3211,0.0,2.0,0.45971566
6111,1.0,2.0,0.45983616
5121,1.0,2.0,0.46000355
54194,0.0,1.0,0.4600587
5242,0.0,1.0,0.4601776
92811P7,0.0,1.0,0.46035984
5613,0.0,2.0,0.46060044
55,1.0,2.0,0.46066222
334M1,1.0,1.0,0.4608779
52M2,0.0,2.0,0.46091422
52M3,0.0,1.0,0.46102864
5412,1.0,2.0,0.4610829
482,1.0,1.0,0.4611281
4599,0.0,1.0,0.46114546
5313,1.0,1.0,0.46133697
3315,0.0,2.0,0.4613794
45611,1.0,2.0,0.46145797
56173,1.0,1.0,0.46175992
4441Z,0.0,1.0,0.46180755
3256,0.0,2.0,0.4620865
22132,1.0,1.0,0.4621926
5412,0.0,2.0,0.4624371
115,0.0,2.0,0.4626941
4599,0.0,2.0,0.46286622
3391,1.0,2.0,0.46290502
55,0.0,1.0,0.46293396
23,0.0,1.0,0.46293432
622M,1.0,2.0,0.46299446
5321,0.0,1.0,0.46302307
44414,1.0,1.0,0.46302316
3328,0.0,2.0,0.4631134
4442,1.0,1.0,0.46318674
92MP,1.0,1.0,0.46330625
3331M,1.0,2.0,0.4634325
334M2,1.0,2.0,0.46349278
8121M,1.0,1.0,0.46360525
45942,0.0,2.0,0.4639217
5615,0.0,2.0,0.4639272
813M,0.0,1.0,0.46397024
8121M,0.0,2.0,0.46410623
7224,1.0,2.0,0.46420613
4241,1.0,1.0,0.46449652
8131,1.0,2.0,0.46458486
3114,0.0,1.0,0.4649899
4571,0.0,1.0,0.46502078
5242,1.0,2.0,0.4650233
8121M,0.0,1.0,0.46526787
92MP,0.0,2.0,0.4652888
335M,1.0,2.0,0.46538797
8123,0.0,1.0,0.46541584
92113,0.0,2.0,0.46544853
8112,0.0,1.0,0.46549985
5411,1.0,2.0,0.4655717
4238,0.0,1.0,0.4658207
7211,1.0,2.0,0.46591255
5617Z,1.0,1.0,0.46602407
331M,1.0,1.0,0.4660252
4MS,0.0,1.0,0.46605378
813M,1.0,2.0,0.46647653
3254,0.0,1.0,0.46648034
213,1.0,2.0,0.46651518
333MS,1.0,2.0,0.4666298
6213ZM,1.0,2.0,0.46664125
5412,1.0,1.0,0.46677423
336M,0.0,1.0,0.46696603
3221,1.0,1.0,0.46702617
3255,0.0,2.0,0.46708485
5411,0.0,1.0,0.4671249
491,1.0,2.0,0.46713424
3219ZM,0.0,1.0,0.46720353
7115,0.0,2.0,0.46755645
53M,0.0,1.0,0.46758717
44511,1.0,2.0,0.4678269
5614,0.0,1.0,0.46783727
611M1,0.0,2.0,0.46794388
3222M,0.0,2.0,0.4679892
45942,0.0,1.0,0.46800637
622M,0.0,1.0,0.46803296
516,1.0,2.0,0.46805802
5614,1.0,1.0,0.46808672
52M2,0.0,1.0,0.46813607
3231,1.0,1.0,0.46841782
6242,1.0,2.0,0.46843344
5418,0.0,2.0,0.46859312
722Z,1.0,1.0,0.46862555
4238,1.0,1.0,0.46868572
516,0.0,1.0,0.4687359
337,1.0,1.0,0.46876532
