legitimate_value,attr1_value,attr2_value,csp_rate
6222,1.0,6.0,0.39221835
332MZ,1.0,1.0,0.39233655
31411,2.0,1.0,0.39295444
114,2.0,6.0,0.39348426
6244,1.0,9.0,0.39361292
62132,2.0,2.0,0.39362133
56173,1.0,2.0,0.39379525
811192,1.0,2.0,0.39434686
3221,2.0,9.0,0.3943843
814,1.0,1.0,0.3950972
51929,1.0,6.0,0.3956542
8121M,2.0,9.0,0.3969195
5616,2.0,8.0,0.39699736
4452,2.0,8.0,0.3972056
22132,2.0,6.0,0.3973131
6216,1.0,9.0,0.39758152
32411,2.0,1.0,0.39779615
4595,2.0,1.0,0.3981838
4491,2.0,6.0,0.3986431
3336,2.0,1.0,0.39876714
923,1.0,1.0,0.3988851
42S,2.0,1.0,0.39909193
1133,1.0,1.0,0.39973485
517Z,2.0,2.0,0.39977336
713Z,1.0,1.0,0.39991063
491,2.0,9.0,0.40041268
5412,1.0,9.0,0.40111876
6213ZM,2.0,6.0,0.4013563
5614,2.0,8.0,0.40205437
7211,1.0,1.0,0.4023329
713Z,2.0,8.0,0.40274736
923,2.0,8.0,0.4029743
4244,2.0,2.0,0.40305543
44513,2.0,6.0,0.4031617
7211,2.0,9.0,0.403332
3254,2.0,2.0,0.40359107
4MS,1.0,1.0,0.4038291
8112,2.0,2.0,0.40385178
517Z,1.0,1.0,0.4042018
531M,2.0,2.0,0.40489164
611M3,2.0,8.0,0.40491158
7224,1.0,1.0,0.4050913
5615,2.0,6.0,0.40667146
4492,2.0,9.0,0.40696502
3399M,2.0,6.0,0.4069973
811192,2.0,1.0,0.40729287
4551,2.0,2.0,0.40730575
3115,2.0,2.0,0.40738055
6231,2.0,6.0,0.4076023
4853,2.0,8.0,0.4079688
812111,2.0,6.0,0.4080164
333MS,2.0,8.0,0.40899134
5412,2.0,9.0,0.40951732
23,2.0,2.0,0.40956834
3231,1.0,9.0,0.4101407
4234,2.0,1.0,0.41017768
8122,2.0,2.0,0.4103027
492,2.0,9.0,0.410397
92811P1,1.0,1.0,0.4105711
721M,1.0,1.0,0.41057795
311811,2.0,8.0,0.4106949
92811P6,2.0,6.0,0.4110489
4492,2.0,2.0,0.41139522
3261,2.0,2.0,0.41144505
314Z,2.0,6.0,0.41202182
424M,2.0,1.0,0.4125683
8121M,1.0,6.0,0.41263384
517111,1.0,1.0,0.4126377
8111Z,2.0,8.0,0.41266713
814,2.0,6.0,0.4126947
4442,1.0,1.0,0.41310644
621M,1.0,2.0,0.41328308
44511,1.0,2.0,0.4133889
334M2,2.0,6.0,0.41399223
3365,1.0,8.0,0.41421252
611M1,1.0,1.0,0.41452318
812112,1.0,8.0,0.4146367
32221,2.0,1.0,0.4152223
336M,2.0,6.0,0.41523996
6111,1.0,9.0,0.41524976
5411,1.0,1.0,0.41533265
3121,2.0,2.0,0.415996
3314,2.0,1.0,0.41638857
6214,2.0,6.0,0.41709885
42S,2.0,9.0,0.4172856
3121,2.0,6.0,0.41756058
336M,2.0,9.0,0.4177366
3222M,1.0,1.0,0.41779375
484,1.0,2.0,0.41788286
3331M,2.0,1.0,0.41821507
721M,2.0,1.0,0.4182391
42393,2.0,1.0,0.41832715
516,2.0,9.0,0.41858578
45942,2.0,2.0,0.41860163
5613,2.0,8.0,0.41869992
522M,1.0,9.0,0.41873235
3333,1.0,9.0,0.4187377
92811P4,2.0,8.0,0.4187377
92M2,2.0,6.0,0.41919255
8123,2.0,9.0,0.41961145
5419Z,1.0,1.0,0.4198559
7211,2.0,8.0,0.4207884
4571,2.0,2.0,0.42084166
3313,2.0,1.0,0.42103657
81393,2.0,1.0,0.42196512
213,1.0,1.0,0.4220025
4441Z,2.0,2.0,0.42202863
92MP,2.0,8.0,0.42228833
5131Z,1.0,1.0,0.42238602
4552,2.0,9.0,0.4225701
4583,2.0,9.0,0.42263898
52M3,2.0,6.0,0.4226589
3118Z,1.0,1.0,0.42273948
112,1.0,1.0,0.42274404
8111Z,1.0,6.0,0.42276946
8113,2.0,9.0,0.4227776
8123,1.0,1.0,0.42301348
813M,2.0,8.0,0.42303747
