legitimate_value,attr1_value,attr2_value,csp_rate
3116,2.0,2.0,0.43021616
3113,2.0,2.0,0.43067575
3121,2.0,2.0,0.43071944
3333,2.0,1.0,0.4312911
481,1.0,1.0,0.43157658
4453,2.0,2.0,0.43204588
3399ZM,2.0,1.0,0.4321142
4599,1.0,1.0,0.4322026
8111Z,2.0,1.0,0.4322961
44414,1.0,2.0,0.4323328
493,1.0,2.0,0.4324275
311M1,2.0,2.0,0.43251804
54194,2.0,1.0,0.43290663
517Z,2.0,2.0,0.43338573
482,2.0,1.0,0.4335935
92811P1,2.0,1.0,0.4338828
3261,2.0,2.0,0.43392658
3256,1.0,1.0,0.43404132
517111,2.0,2.0,0.43429354
8114,2.0,1.0,0.43430018
33641M2,2.0,2.0,0.43501014
4492,2.0,1.0,0.43509915
6211,2.0,1.0,0.43543947
562,2.0,1.0,0.43569893
5613,2.0,1.0,0.43582785
491,1.0,1.0,0.43602622
5617Z,2.0,2.0,0.43622845
5616,2.0,2.0,0.4363618
5614,2.0,2.0,0.43637517
4552,2.0,2.0,0.43650654
311811,2.0,2.0,0.4366229
6231,2.0,1.0,0.43731847
4412,2.0,2.0,0.4373704
33311,2.0,2.0,0.43737915
5242,2.0,1.0,0.43769512
92811P1,1.0,2.0,0.4380722
5221M,1.0,2.0,0.43846887
4238,2.0,2.0,0.43874165
492,2.0,1.0,0.4388965
336M,2.0,2.0,0.4392495
7111,2.0,1.0,0.4393931
3115,1.0,1.0,0.43945634
5615,2.0,1.0,0.44019598
3255,2.0,1.0,0.44022503
622M,1.0,2.0,0.44028172
92119,2.0,2.0,0.44042075
4595,2.0,2.0,0.44070917
3321,2.0,1.0,0.44075596
611M1,2.0,1.0,0.44094864
45941,2.0,1.0,0.44114643
51311,1.0,1.0,0.44123924
4MS,1.0,2.0,0.44132316
4591M,2.0,2.0,0.4413926
3256,2.0,1.0,0.44140783
484,1.0,2.0,0.44203734
5411,2.0,1.0,0.4420797
4249Z,1.0,2.0,0.44215673
335M,2.0,1.0,0.44216144
522M,2.0,1.0,0.44236192
8123,2.0,2.0,0.44239575
481,2.0,1.0,0.44248176
8111Z,2.0,2.0,0.44274312
3391,2.0,2.0,0.44285238
4581,2.0,2.0,0.44310006
4233,2.0,2.0,0.44313464
111,1.0,2.0,0.44314128
32411,2.0,1.0,0.44329843
621M,1.0,2.0,0.44344553
517Z,2.0,1.0,0.44350904
4561Z,1.0,1.0,0.44366828
486,1.0,1.0,0.44374326
4571,1.0,2.0,0.443903
532M2,2.0,1.0,0.44393843
334M1,2.0,1.0,0.44398686
4441Z,2.0,1.0,0.444231
621M,2.0,2.0,0.44434166
4492,2.0,2.0,0.44475865
713Z,2.0,2.0,0.44492698
3211,2.0,1.0,0.44512329
32711,2.0,1.0,0.44609344
4MS,1.0,1.0,0.4462448
622M,2.0,1.0,0.44642964
5221M,2.0,1.0,0.44662523
4411,2.0,1.0,0.44697884
5419Z,2.0,2.0,0.44697994
711M,2.0,2.0,0.44705516
611M3,2.0,2.0,0.4470769
4411,1.0,1.0,0.4473036
6222,2.0,2.0,0.4475662
8112,2.0,1.0,0.44768745
5413,2.0,2.0,0.44771415
7211,1.0,1.0,0.4478896
3262M,2.0,1.0,0.4479674
33311,2.0,1.0,0.44797507
5414,2.0,2.0,0.44801557
6244,2.0,2.0,0.44807053
56173,2.0,1.0,0.44817638
52M3,2.0,1.0,0.44824943
45942,2.0,2.0,0.4483318
6216,2.0,2.0,0.44842958
2211P,2.0,1.0,0.44908226
4452,2.0,2.0,0.44920263
5617Z,2.0,1.0,0.44921136
92811P3,1.0,1.0,0.44925782
325M,1.0,1.0,0.44934174
485M,2.0,1.0,0.44967413
5413,2.0,1.0,0.4497309
3352,2.0,1.0,0.44974744
33299M,2.0,1.0,0.44976264
6243,2.0,2.0,0.44978294
6231,2.0,2.0,0.44978976
5242,2.0,2.0,0.45020872
522M,2.0,2.0,0.45025116
334M1,1.0,1.0,0.4502751
3222M,2.0,1.0,0.450382
311M2,2.0,2.0,0.4503931
4551,1.0,2.0,0.45045847
491,2.0,2.0,0.45097536
22132,2.0,1.0,0.4510474
721M,2.0,1.0,0.45125046
55,2.0,1.0,0.45157632
6216,2.0,1.0,0.4516157
4453,2.0,1.0,0.45178705
55,2.0,2.0,0.45187163
492,2.0,2.0,0.4519186
52M3,2.0,2.0,0.4523086
6214,2.0,2.0,0.45255896
