legitimate_value,attr1_value,attr2_value,csp_rate
4442,60_plus,1.0,0.21269512
3321,60_plus,1.0,0.21351348
4591M,45_60,2.0,0.21428202
7211,18_25,1.0,0.21494274
4245,18_25,1.0,0.2151416
3315,45_60,1.0,0.21563585
711M,25_45,2.0,0.21686248
5615,18_25,2.0,0.21697696
4561Z,25_45,2.0,0.21752596
3328,45_60,1.0,0.21836677
532M2,60_plus,1.0,0.22001284
56173,60_plus,2.0,0.22023909
4595,60_plus,2.0,0.22030321
814,25_45,1.0,0.22085276
54194,25_45,1.0,0.2218298
62132,25_45,2.0,0.22286566
4249Z,25_45,2.0,0.2245645
44513,45_60,2.0,0.22578964
482,25_45,1.0,0.2260189
4561Z,60_plus,1.0,0.22699477
3366,45_60,1.0,0.22766244
4233,45_60,1.0,0.22772354
3327,60_plus,2.0,0.22796321
3341,60_plus,2.0,0.22912417
3115,25_45,1.0,0.22997618
337,18_25,1.0,0.23048942
3328,45_60,2.0,0.23088701
3MS,60_plus,2.0,0.23156403
5131Z,25_45,2.0,0.23181888
92M1,25_45,1.0,0.23336983
334M2,45_60,1.0,0.23531953
3314,25_45,2.0,0.23549253
5321,45_60,2.0,0.23811083
45913,60_plus,2.0,0.23861586
4452,45_60,1.0,0.23918904
4249Z,25_45,1.0,0.24042153
522M,60_plus,1.0,0.24182096
3345,45_60,1.0,0.24243961
332MZ,45_60,2.0,0.24355857
5613,45_60,1.0,0.24702679
4241,25_45,1.0,0.24705847
45942,18_25,2.0,0.24779266
4572,25_45,1.0,0.24814056
33311,45_60,1.0,0.24891716
813M,18_25,2.0,0.24898429
811192,18_25,1.0,0.24963795
2211P,45_60,2.0,0.25023872
493,18_25,1.0,0.25081
517111,45_60,2.0,0.2512059
3399ZM,18_25,2.0,0.25226587
3118Z,60_plus,1.0,0.25231987
2212P,45_60,1.0,0.25274867
517111,25_45,1.0,0.25444347
311M2,18_25,1.0,0.25500646
517111,25_45,2.0,0.25563383
3399M,60_plus,1.0,0.25595662
4MS,18_25,1.0,0.25607947
92811P1,45_60,1.0,0.25737098
334M1,60_plus,1.0,0.25976992
52M2,45_60,2.0,0.2597914
3MS,45_60,2.0,0.26001483
562,18_25,1.0,0.260429
622M,18_25,1.0,0.260838
516,60_plus,1.0,0.26147512
52M3,18_25,2.0,0.26223785
4551,60_plus,2.0,0.26236895
5221M,60_plus,1.0,0.26281726
112,45_60,1.0,0.26291642
3365,60_plus,2.0,0.26364216
7111,60_plus,1.0,0.26500005
1133,25_45,1.0,0.26527244
4571,25_45,2.0,0.26658225
4441Z,18_25,1.0,0.26665625
721M,18_25,1.0,0.2675127
51311,18_25,2.0,0.26809248
712,45_60,1.0,0.26878434
45942,25_45,2.0,0.2696258
45611,60_plus,1.0,0.27022842
45921,18_25,2.0,0.27144372
3279,45_60,1.0,0.27145907
4232,45_60,1.0,0.2744315
33641M1,60_plus,2.0,0.27602968
3254,45_60,1.0,0.27614036
3252,45_60,2.0,0.2764809
314Z,60_plus,1.0,0.27649415
9281P,25_45,1.0,0.27653354
4237,45_60,2.0,0.2765516
8139Z,60_plus,2.0,0.27728194
5122,25_45,1.0,0.27729592
33311,25_45,2.0,0.27824342
5418,60_plus,1.0,0.27941698
4413,45_60,2.0,0.2794322
56173,45_60,2.0,0.27983287
5418,18_25,2.0,0.2807436
4244,18_25,1.0,0.28288716
311M1,45_60,1.0,0.2832627
5132,45_60,1.0,0.28400108
45611,18_25,2.0,0.28577057
5617Z,18_25,2.0,0.28688157
4442,25_45,1.0,0.28799334
424M,25_45,1.0,0.28830802
5417,45_60,2.0,0.28875828
812111,25_45,1.0,0.28913626
4MS,45_60,2.0,0.28931385
337,25_45,1.0,0.28943643
3315,18_25,1.0,0.29167733
52M2,18_25,2.0,0.2919379
2212P,45_60,2.0,0.29401678
3366,60_plus,2.0,0.29401678
2122,45_60,2.0,0.2940999
4591M,18_25,1.0,0.2942274
112,45_60,2.0,0.29437387
92119,60_plus,1.0,0.2947554
812112,60_plus,2.0,0.2950491
3391,45_60,2.0,0.29553416
517111,60_plus,1.0,0.29741144
4452,60_plus,2.0,0.2981092
3118Z,25_45,2.0,0.29841688
4236,25_45,1.0,0.2984468
3315,25_45,1.0,0.29935652
623M,25_45,2.0,0.29942256
5419Z,60_plus,2.0,0.29948142
4452,18_25,2.0,0.3004489
334M2,45_60,2.0,0.3035977
3231,60_plus,2.0,0.3050598
337,18_25,2.0,0.30517772
517Z,25_45,1.0,0.30522558
315M,45_60,2.0,0.30571628
623M,25_45,1.0,0.3070368
5419Z,25_45,1.0,0.30816373
6111,18_25,2.0,0.30834973
334M1,60_plus,2.0,0.30988398
6212,25_45,1.0,0.31076765
485M,25_45,2.0,0.3118479
4572,25_45,2.0,0.3120088
6216,18_25,2.0,0.31312424
812111,60_plus,2.0,0.31394544
562,45_60,1.0,0.31467882
561M,45_60,1.0,0.31546533
4413,60_plus,1.0,0.3158931
5242,45_60,1.0,0.31653008
4593,25_45,2.0,0.31756967
4248,25_45,1.0,0.3175774
5417,18_25,1.0,0.31775662
3121,45_60,2.0,0.31775767
3MS,25_45,2.0,0.3181026
713Z,45_60,2.0,0.31816515
331M,25_45,2.0,0.3185511
5241,25_45,1.0,0.31929252
4411,60_plus,1.0,0.32056907
32221,25_45,2.0,0.3209545
5613,60_plus,2.0,0.3211767
4571,25_45,1.0,0.32245383
62131,60_plus,2.0,0.32265723
7211,45_60,1.0,0.32303792
3399ZM,45_60,1.0,0.3232266
493,45_60,2.0,0.32331482
45914,25_45,1.0,0.3234664
332MZ,25_45,2.0,0.3235164
5412,45_60,2.0,0.32388055
4238,25_45,1.0,0.32484692
3261,25_45,2.0,0.32488215
44511,45_60,1.0,0.32498464
325M,60_plus,1.0,0.32529902
92811P6,25_45,1.0,0.32530814
3211,25_45,1.0,0.32587132
4411,25_45,2.0,0.32597646
4231,45_60,2.0,0.3261793
5616,25_45,2.0,0.3266739
4591M,60_plus,1.0,0.32688752
3399ZM,45_60,2.0,0.32763985
5411,60_plus,2.0,0.32766157
337,45_60,1.0,0.32781565
4599,18_25,1.0,0.328068
8131,60_plus,1.0,0.32815143
4551,25_45,2.0,0.32868716
5412,60_plus,2.0,0.32897356
3MS,60_plus,1.0,0.3291048
611M3,60_plus,1.0,0.32930905
111,18_25,1.0,0.32941955
45941,18_25,1.0,0.33040228
9281P,18_25,1.0,0.33080617
4234,18_25,1.0,0.33092886
337,45_60,2.0,0.330955
4249Z,18_25,2.0,0.33143687
4MS,60_plus,2.0,0.3321168
3231,45_60,1.0,0.33300698
32221,45_60,1.0,0.33364862
484,18_25,1.0,0.3336855
4MS,18_25,2.0,0.33443004
211,45_60,2.0,0.3346153
481,60_plus,2.0,0.33588907
485M,25_45,1.0,0.3361007
335M,25_45,2.0,0.3365387
522M,25_45,2.0,0.33675736
45941,25_45,2.0,0.33683148
7111,25_45,2.0,0.3373368
114,45_60,1.0,0.3373812
6241,45_60,1.0,0.3379359
112,25_45,1.0,0.33868018
3391,60_plus,2.0,0.33931318
484,25_45,2.0,0.3395252
92811P1,18_25,1.0,0.340013
485M,60_plus,2.0,0.34003434
8131,60_plus,2.0,0.34107918
336M,60_plus,2.0,0.34185344
4248,18_25,1.0,0.34390208
4232,60_plus,2.0,0.34394205
45611,45_60,1.0,0.34435454
814,60_plus,2.0,0.34454194
4413,25_45,1.0,0.34514025
8129,60_plus,2.0,0.34642872
4591M,60_plus,2.0,0.34711328
4453,18_25,1.0,0.34713802
4244,25_45,1.0,0.34723955
562,60_plus,2.0,0.3473642
5413,45_60,1.0,0.34751046
621M,25_45,1.0,0.34772986
8113,18_25,1.0,0.34947395
4247,45_60,1.0,0.35003275
623M,45_60,2.0,0.3501776
493,25_45,1.0,0.35053763
6241,60_plus,1.0,0.35098314
5415,18_25,1.0,0.35133773
5131Z,45_60,2.0,0.35136932
44511,60_plus,1.0,0.35228613
112,25_45,2.0,0.35245785
44414,45_60,2.0,0.35258427
8114,60_plus,2.0,0.3526515
6214,18_25,2.0,0.35285848
5121,45_60,2.0,0.35293397
4599,25_45,2.0,0.35300308
5131Z,25_45,1.0,0.3532691
4238,60_plus,1.0,0.3533591
81393,60_plus,1.0,0.35382482
112,18_25,1.0,0.35394546
325M,25_45,2.0,0.35406607
3132Z,45_60,1.0,0.35476312
488,60_plus,2.0,0.35494384
5415,25_45,2.0,0.35500342
33311,18_25,2.0,0.35518062
5313,25_45,1.0,0.3554207
3331M,60_plus,1.0,0.3555983
3114,60_plus,1.0,0.355908
812112,45_60,1.0,0.3564417
488,45_60,1.0,0.35682365
531M,45_60,1.0,0.35777375
336M,25_45,2.0,0.35793683
62131,25_45,2.0,0.35801816
111,25_45,1.0,0.35923252
813M,60_plus,2.0,0.36053947
333MS,45_60,1.0,0.36058
6212,45_60,1.0,0.36133805
6211,45_60,1.0,0.36159322
3399ZM,25_45,2.0,0.36212054
44513,45_60,1.0,0.36238477
4413,18_25,1.0,0.3625516
8123,25_45,2.0,0.36275145
33641M1,60_plus,1.0,0.36355686
4442,60_plus,2.0,0.3638669
56173,18_25,1.0,0.36398974
8131,18_25,2.0,0.36450943
722Z,60_plus,2.0,0.36471137
221MP,45_60,2.0,0.36475834
4853,60_plus,1.0,0.36514956
493,18_25,2.0,0.36522192
3231,60_plus,1.0,0.365721
7224,18_25,2.0,0.36586985
4249Z,45_60,2.0,0.36636087
812112,45_60,2.0,0.36869693
491,60_plus,1.0,0.36876157
92MP,18_25,2.0,0.36917177
4411,45_60,1.0,0.36920705
33311,25_45,1.0,0.3699419
3222M,45_60,1.0,0.37027034
5614,60_plus,2.0,0.3707417
5416,25_45,1.0,0.37187958
4249Z,18_25,1.0,0.37192944
2211P,25_45,1.0,0.37222645
8121M,25_45,1.0,0.3722913
4853,25_45,1.0,0.37267977
4411,18_25,1.0,0.37335777
8113,45_60,1.0,0.3735657
5321,25_45,1.0,0.3735673
