legitimate_value,attr1_value,attr2_value,csp_rate
327M,2.0,1.0,0.35305488
813M,1.0,2.0,0.3533552
6243,2.0,2.0,0.35437688
45913,2.0,2.0,0.3547373
45611,1.0,1.0,0.3549159
33311,1.0,2.0,0.35518062
334M2,2.0,1.0,0.35568744
3391,1.0,1.0,0.35569054
3222M,2.0,1.0,0.35576656
5417,1.0,1.0,0.35635543
3231,2.0,2.0,0.35661134
611M3,2.0,1.0,0.35753468
5617Z,1.0,2.0,0.35761368
712,2.0,1.0,0.35814905
2121,2.0,1.0,0.35917336
531M,1.0,2.0,0.35985476
6241,1.0,1.0,0.36023992
112,2.0,1.0,0.3608967
6214,1.0,2.0,0.36115983
722Z,1.0,2.0,0.36118713
33641M2,2.0,2.0,0.36122864
3116,2.0,2.0,0.3619126
5414,2.0,1.0,0.36233264
4571,2.0,2.0,0.36329463
5419Z,2.0,1.0,0.36437857
337,2.0,2.0,0.36586758
5617Z,1.0,1.0,0.3662708
3254,2.0,1.0,0.36692557
623M,2.0,2.0,0.36702237
5121,1.0,1.0,0.3671696
2212P,2.0,1.0,0.3676434
7115,2.0,2.0,0.36784455
5419Z,2.0,2.0,0.36888704
4853,1.0,1.0,0.37003797
33311,1.0,1.0,0.3704828
4232,2.0,2.0,0.371363
4MS,1.0,1.0,0.37191686
327M,2.0,2.0,0.37339604
2211P,2.0,2.0,0.37486243
485M,1.0,2.0,0.37524027
4244,2.0,1.0,0.3755154
3341,2.0,1.0,0.37702876
44414,1.0,2.0,0.37755254
3315,2.0,1.0,0.3781243
713Z,1.0,2.0,0.37859043
488,1.0,1.0,0.37923646
92MP,1.0,2.0,0.38003758
4411,2.0,1.0,0.3806301
3279,2.0,1.0,0.38085952
3336,2.0,2.0,0.38135335
8114,2.0,1.0,0.38160917
4551,2.0,2.0,0.38214144
622M,1.0,1.0,0.38257968
5415,2.0,2.0,0.38260496
33299M,2.0,1.0,0.38294348
3MS,1.0,2.0,0.3831212
92811P3,2.0,1.0,0.38326052
9281P,2.0,1.0,0.3856616
623M,1.0,1.0,0.38583028
336M,2.0,2.0,0.38597494
5132,2.0,1.0,0.38636836
3118Z,1.0,2.0,0.386649
9281P,2.0,2.0,0.38876346
333MS,1.0,2.0,0.38975373
44513,2.0,1.0,0.39010072
531M,1.0,1.0,0.39057723
811192,2.0,1.0,0.39071882
92119,2.0,2.0,0.3917083
7211,2.0,1.0,0.39214477
4441Z,2.0,1.0,0.3924247
52M2,2.0,2.0,0.39270988
8111Z,2.0,2.0,0.39351705
721M,1.0,1.0,0.39377537
336M,1.0,2.0,0.39430034
23,1.0,1.0,0.3946666
111,2.0,1.0,0.3950492
52M3,1.0,2.0,0.39530173
4552,1.0,2.0,0.39534855
335M,1.0,1.0,0.3961072
493,2.0,1.0,0.39665172
32712,2.0,2.0,0.39764738
3252,2.0,1.0,0.39812607
56173,1.0,1.0,0.3985002
332MZ,2.0,2.0,0.39972243
621M,2.0,1.0,0.39974886
55,2.0,2.0,0.3998058
812112,2.0,2.0,0.40090874
3MS,1.0,1.0,0.40384525
3211,2.0,2.0,0.40400064
3366,2.0,1.0,0.40402865
8131,2.0,1.0,0.40427104
7111,2.0,1.0,0.40621
4412,2.0,1.0,0.40639377
3336,1.0,1.0,0.4067196
6212,2.0,2.0,0.4082414
4452,2.0,1.0,0.40840366
311M2,1.0,1.0,0.4087781
4599,2.0,2.0,0.40906
3MS,2.0,1.0,0.41003504
711M,2.0,1.0,0.41011474
3352,2.0,2.0,0.41024047
6241,2.0,1.0,0.41033116
5241,2.0,1.0,0.41173446
3241M,2.0,1.0,0.41301695
3118Z,2.0,2.0,0.41319218
5132,2.0,2.0,0.4132579
8139Z,2.0,2.0,0.4133728
211,2.0,1.0,0.41396996
5411,2.0,2.0,0.4141577
611M1,1.0,2.0,0.41472822
4571,1.0,2.0,0.4147709
8111Z,2.0,1.0,0.41538262
814,2.0,2.0,0.41572562
8131,2.0,2.0,0.41667223
622M,2.0,1.0,0.41739348
213,2.0,1.0,0.41764536
331M,2.0,2.0,0.41802382
8123,2.0,2.0,0.4182308
4595,2.0,1.0,0.41836545
45914,2.0,1.0,0.41921863
5242,1.0,2.0,0.41930392
92M1,2.0,1.0,0.41983783
5221M,1.0,2.0,0.4202523
713Z,2.0,2.0,0.42049852
32411,2.0,1.0,0.42061186
4241,2.0,2.0,0.420999
4581,2.0,2.0,0.42156246
45611,2.0,1.0,0.42185956
516,2.0,1.0,0.42193282
6211,2.0,1.0,0.42249313
721M,2.0,1.0,0.42256123
517Z,2.0,1.0,0.42268163
23,1.0,2.0,0.4229753
53M,2.0,1.0,0.42314467
3231,2.0,1.0,0.4233363
44511,2.0,1.0,0.42385486
4413,1.0,1.0,0.42395028
92811P1,2.0,1.0,0.42411536
561M,2.0,2.0,0.42506877
5413,1.0,1.0,0.4253948
2213M,1.0,1.0,0.42592102
2213M,2.0,2.0,0.42612156
4244,2.0,2.0,0.42616647
4245,2.0,1.0,0.42616782
111,1.0,1.0,0.426206
52M2,2.0,1.0,0.42633253
517111,1.0,2.0,0.42643377
4411,2.0,2.0,0.42710727
23,2.0,1.0,0.42746317
4235,2.0,1.0,0.42800567
9211MP,2.0,1.0,0.42890182
4238,2.0,1.0,0.43062943
334M2,2.0,2.0,0.43073106
5411,1.0,2.0,0.43119544
5416,2.0,1.0,0.43131962
52M2,1.0,1.0,0.43148398
5242,2.0,2.0,0.43149623
2123,2.0,1.0,0.43238285
5613,2.0,2.0,0.4330164
336M,1.0,1.0,0.43301934
112,1.0,1.0,0.43312845
6244,2.0,2.0,0.4334573
722Z,2.0,2.0,0.43357518
3261,2.0,1.0,0.43367204
325M,2.0,1.0,0.43433315
45611,2.0,2.0,0.43438667
5121,2.0,2.0,0.43632448
2211P,2.0,1.0,0.43681306
3391,2.0,1.0,0.437393
611M3,2.0,2.0,0.4377148
923,1.0,2.0,0.4379937
531M,2.0,1.0,0.438396
3391,1.0,2.0,0.43842447
333MS,1.0,1.0,0.43946585
5242,2.0,1.0,0.4400531
4552,2.0,2.0,0.44025084
492,1.0,1.0,0.44085652
493,2.0,2.0,0.4409074
4582,1.0,2.0,0.44182515
7211,1.0,2.0,0.44190386
3399ZM,2.0,2.0,0.44205835
4492,1.0,1.0,0.44209564
334M2,1.0,1.0,0.44259796
6111,2.0,2.0,0.4427546
561M,1.0,1.0,0.4430951
6214,2.0,1.0,0.44347057
6231,2.0,2.0,0.44403633
611M1,2.0,1.0,0.44411528
3345,2.0,2.0,0.44429833
6213ZM,1.0,1.0,0.44506264
3132Z,2.0,1.0,0.4455
522M,2.0,1.0,0.44558114
4491,2.0,2.0,0.4461005
44511,2.0,2.0,0.4461689
4853,2.0,1.0,0.4462344
814,2.0,1.0,0.44625962
4249Z,2.0,2.0,0.44710234
44513,2.0,2.0,0.44727442
5415,2.0,1.0,0.44784218
5313,2.0,2.0,0.44788352
