legitimate_value,attr1_value,attr2_value,csp_rate
14.0,2.0,2.0,0.6044272
13.0,6.0,2.0,0.61309314
17.0,6.0,2.0,0.61712056
3.0,8.0,1.0,0.67809105
11.0,6.0,2.0,0.68191135
9.0,9.0,2.0,0.69185936
23.0,2.0,2.0,0.7555028
5.0,9.0,1.0,0.7931984
6.0,8.0,1.0,0.8062611
2.0,2.0,2.0,0.814113
8.0,9.0,2.0,0.8421143
8.0,9.0,1.0,0.8925093
