legitimate_value,attr1_value,attr2_value,csp_rate
711M,0.0,2.0,0.34162763
4491,1.0,2.0,0.34369424
5131Z,1.0,2.0,0.34386042
4232,1.0,2.0,0.34394205
812112,1.0,1.0,0.34484926
3231,0.0,2.0,0.3458542
3315,0.0,1.0,0.34596664
52M2,1.0,2.0,0.34622535
5412,1.0,2.0,0.3469602
6241,1.0,1.0,0.34945378
712,1.0,1.0,0.34949172
311M2,0.0,2.0,0.35048136
812112,1.0,2.0,0.35079694
6212,1.0,1.0,0.35188407
424M,0.0,2.0,0.35188475
4236,0.0,1.0,0.35202882
334M2,0.0,2.0,0.35211495
8114,1.0,2.0,0.3526515
3MS,0.0,1.0,0.35288385
334M2,0.0,1.0,0.35362202
424M,0.0,1.0,0.35379487
5242,0.0,2.0,0.35398766
332MZ,1.0,2.0,0.35407403
45913,1.0,2.0,0.3547373
3132Z,1.0,1.0,0.35476312
4853,0.0,1.0,0.3553161
4244,1.0,1.0,0.35617736
4853,1.0,2.0,0.35745013
8113,1.0,1.0,0.35818318
5416,0.0,1.0,0.35845047
3328,0.0,1.0,0.3586536
111,0.0,1.0,0.35985258
3212,1.0,1.0,0.36017385
3254,1.0,1.0,0.36026263
7211,1.0,1.0,0.36101776
4411,0.0,1.0,0.36154008
5241,1.0,1.0,0.3617436
45611,1.0,1.0,0.36281323
4MS,0.0,2.0,0.36311287
6222,0.0,1.0,0.36345696
4412,0.0,1.0,0.36569583
813M,0.0,2.0,0.3657267
4237,1.0,2.0,0.3668814
2212P,0.0,1.0,0.36768666
92811P3,0.0,2.0,0.36796275
44511,1.0,1.0,0.36886588
3335,1.0,1.0,0.36904854
622M,0.0,1.0,0.37025625
4411,1.0,2.0,0.370913
331M,0.0,1.0,0.37118188
6231,1.0,1.0,0.3723116
32621,1.0,1.0,0.37284774
5615,0.0,2.0,0.37417856
493,0.0,1.0,0.37420473
8111Z,0.0,2.0,0.3744245
3211,1.0,2.0,0.3744854
5415,0.0,2.0,0.37567374
334M2,1.0,1.0,0.37578636
5242,1.0,1.0,0.37605545
92811P6,0.0,1.0,0.37694246
4591M,0.0,1.0,0.3770671
3261,0.0,1.0,0.37732285
5614,0.0,2.0,0.37755606
923,0.0,2.0,0.37779382
5313,0.0,1.0,0.3779917
8139Z,1.0,2.0,0.37920022
4MS,1.0,2.0,0.3798069
5411,1.0,2.0,0.379813
2122,0.0,1.0,0.3798511
44511,0.0,2.0,0.38005236
5415,0.0,1.0,0.38042396
213,0.0,1.0,0.38081747
3336,0.0,2.0,0.38135335
811192,0.0,1.0,0.38199797
33299M,1.0,1.0,0.38294348
22132,0.0,1.0,0.38304135
3254,0.0,1.0,0.3831069
485M,0.0,2.0,0.38313222
5182,0.0,2.0,0.3839609
4571,0.0,1.0,0.3847166
8114,0.0,1.0,0.3847861
32712,0.0,2.0,0.38534376
92811P1,1.0,1.0,0.38588333
42491,1.0,1.0,0.38592526
721M,0.0,1.0,0.38607654
711M,0.0,1.0,0.38720256
623M,0.0,1.0,0.3875245
488,1.0,2.0,0.3877516
6212,1.0,2.0,0.38792753
5614,0.0,1.0,0.3882339
2213M,1.0,2.0,0.38871953
5417,0.0,1.0,0.38910103
